year,state,county,temp_gs,pcpn_gs,TMAX_AVG_GS,PREC_GS,temp_diff,pcpn_diff,abs_temp_diff,abs_pcpn_diff
1990,17,5,25.53703703703704,707.3899999999999,25.558306010928963,707.3799999999999,-0.02126897389192095,0.009999999999990905,0.02126897389192095,0.009999999999990905
1991,17,5,27.805555555555557,415.29,27.82158469945355,415.22,-0.016029143897991815,0.06999999999999318,0.016029143897991815,0.06999999999999318
1992,17,5,25.71296296296296,461.01,25.735409836065568,460.94000000000005,-0.022446873102609288,0.06999999999993634,0.022446873102609288,0.06999999999993634
1993,17,5,25.694444444444443,838.962,25.735300546448084,839.0,-0.04085610200364087,-0.038000000000010914,0.04085610200364087,0.038000000000010914
1994,17,5,26.11111111111111,575.564,26.12710382513661,575.7600000000001,-0.01599271402550073,-0.19600000000014006,0.01599271402550073,0.19600000000014006
1995,17,5,26.175925925925924,657.86,26.215519125683063,657.9900000000001,-0.03959319975713882,-0.13000000000010914,0.03959319975713882,0.13000000000010914
1996,17,5,25.824074074074076,697.4839999999999,25.85191256830601,697.75,-0.027838494231932742,-0.2660000000000764,0.027838494231932742,0.2660000000000764
1997,17,5,25.14814814814815,442.976,25.1648087431694,443.2000000000001,-0.016660595021249947,-0.22400000000010323,0.016660595021249947,0.22400000000010323
1998,17,5,26.96296296296296,761.2379999999999,26.97890710382514,761.2799999999999,-0.015944140862181655,-0.041999999999916326,0.015944140862181655,0.041999999999916326
1999,17,5,26.87037037037037,541.2739999999999,26.891038251366123,541.1500000000001,-0.02066788099575234,0.12399999999979627,0.02066788099575234,0.12399999999979627
2000,17,5,26.009259259259256,815.848,26.03207650273224,815.79,-0.022817243472985638,0.057999999999992724,0.022817243472985638,0.057999999999992724
2001,17,5,27.08333333333333,472.694,27.10065573770492,472.6700000000001,-0.017322404371590494,0.023999999999944066,0.017322404371590494,0.023999999999944066
2002,17,5,27.33333333333333,674.8779999999999,27.354098360655744,675.0,-0.020765027322415364,-0.12200000000007094,0.020765027322415364,0.12200000000007094
2003,17,5,25.666666666666668,610.362,25.701147540983605,610.05,-0.03448087431693736,0.3120000000000118,0.03448087431693736,0.3120000000000118
2004,17,5,26.009259259259263,541.2739999999999,26.0272131147541,541.0,-0.017953855494837967,0.2739999999998872,0.017953855494837967,0.2739999999998872
2005,17,5,27.63888888888889,455.168,27.661912568306008,455.33,-0.02302367941711836,-0.16199999999997772,0.02302367941711836,0.16199999999997772
2006,17,5,26.851851851851848,391.668,26.88021857923497,391.55,-0.028366727383122736,0.117999999999995,0.028366727383122736,0.117999999999995
2007,17,5,27.88888888888889,354.838,27.936666666666667,355.12,-0.04777777777777814,-0.28199999999998226,0.04777777777777814,0.28199999999998226
2008,17,5,25.527777777777786,799.084,25.555191256830604,799.3000000000002,-0.02741347905281799,-0.21600000000023556,0.02741347905281799,0.21600000000023556
2009,17,5,25.23148148148148,624.5859999999999,25.242677595628415,624.56,-0.011196114146933667,0.025999999999953616,0.011196114146933667,0.025999999999953616
2010,17,5,28.064814814814813,798.83,28.080710382513665,798.9200000000001,-0.01589556769885192,-0.09000000000003183,0.01589556769885192,0.09000000000003183
2011,17,5,26.953703703703702,773.938,26.982076502732248,773.9900000000001,-0.028372799028545614,-0.052000000000134605,0.028372799028545614,0.052000000000134605
2012,17,5,28.7037037037037,607.06,28.75398907103825,605.7199999999999,-0.05028536733455269,1.3400000000000318,0.05028536733455269,1.3400000000000318
2013,17,5,26.15740740740741,769.112,26.187377049180327,769.0600000000001,-0.02996964177291872,0.05199999999990723,0.02996964177291872,0.05199999999990723
2014,17,5,25.972222222222225,721.106,26.00185792349727,721.1400000000001,-0.029635701275044113,-0.0340000000001055,0.029635701275044113,0.0340000000001055
2015,17,5,26.89814814814815,877.062,26.915737704918037,876.85,-0.01758955676988805,0.21199999999998909,0.01758955676988805,0.21199999999998909
2016,17,5,27.15740740740741,750.316,27.1624043715847,750.2499999999999,-0.004996964177291119,0.06600000000014461,0.004996964177291119,0.06600000000014461
2017,17,5,27.38888888888889,663.9559999999999,27.407868852459018,664.84,-0.018979963570128433,-0.8840000000001282,0.018979963570128433,0.8840000000001282
2018,17,5,27.32407407407408,634.9999999999999,27.27535519125684,634.83,0.04871888281724068,0.16999999999984539,0.04871888281724068,0.16999999999984539
2019,17,5,26.722222222222225,726.4399999999999,26.83508196721312,726.5400000000001,-0.1128597449908959,-0.10000000000013642,0.1128597449908959,0.10000000000013642
2020,17,5,26.27777777777777,567.182,26.27584699453552,570.03,0.001930783242251266,-2.8479999999999563,0.001930783242251266,2.8479999999999563
2021,17,5,26.666666666666668,611.8860000000001,26.549398907103825,597.1,0.11726775956284285,14.786000000000058,0.11726775956284285,14.786000000000058
2022,17,5,26.768518518518515,598.424,26.75770491803279,614.3399999999999,0.010813600485725772,-15.91599999999994,0.010813600485725772,15.91599999999994
2023,17,5,27.611111111111114,459.994,27.72502732240437,378.17,-0.11391621129325458,81.82400000000001,0.11391621129325458,81.82400000000001
2024,17,5,27.5,756.4119999999999,27.551475409836076,709.4200000000001,-0.051475409836076125,46.99199999999985,0.051475409836076125,46.99199999999985
2025,17,5,27.148148148148152,586.486,27.30131147540984,563.8000000000001,-0.15316332726168724,22.685999999999922,0.15316332726168724,22.685999999999922
1951,17,7,21.925925925925924,587.248,21.98639344262295,587.43,-0.060467516697027435,-0.18199999999990268,0.060467516697027435,0.18199999999990268
1952,17,7,24.02777777777777,609.346,24.05021857923497,609.3299999999999,-0.022440801457197068,0.016000000000076398,0.022440801457197068,0.016000000000076398
1953,17,7,24.03703703703704,492.75999999999993,24.085519125683057,492.52,-0.04848208864601489,0.23999999999995225,0.04848208864601489,0.23999999999995225
1954,17,7,23.861111111111114,663.7019999999999,23.87010928961749,663.8699999999999,-0.008998178506374188,-0.16800000000000637,0.008998178506374188,0.16800000000000637
1955,17,7,25.666666666666668,465.074,25.723989071038247,465.06000000000006,-0.05732240437157898,0.013999999999953161,0.05732240437157898,0.013999999999953161
1956,17,7,23.62037037037037,491.23599999999993,23.649234972677597,490.9700000000001,-0.02886460230722676,0.265999999999849,0.02886460230722676,0.265999999999849
1957,17,7,23.21296296296296,564.1339999999999,23.252896174863388,564.06,-0.0399332119004292,0.07399999999995543,0.0399332119004292,0.07399999999995543
1958,17,7,23.08333333333333,415.798,23.131803278688523,415.9000000000001,-0.048469945355194,-0.10200000000008913,0.048469945355194,0.10200000000008913
1959,17,7,24.268518518518523,616.712,24.306010928961747,616.76,-0.0374924104432246,-0.04800000000000182,0.0374924104432246,0.04800000000000182
1960,17,7,23.03703703703704,611.378,23.052568306010933,611.1800000000001,-0.015531268973891343,0.19799999999997908,0.015531268973891343,0.19799999999997908
1961,17,7,22.666666666666668,581.1519999999999,22.699945355191257,581.0799999999999,-0.033278688524589484,0.07200000000000273,0.033278688524589484,0.07200000000000273
1962,17,7,23.398148148148152,440.436,23.429125683060104,440.23,-0.03097753491195121,0.20599999999996044,0.03097753491195121,0.20599999999996044
1963,17,7,23.990740740740744,528.066,24.011639344262296,527.65,-0.020898603521551706,0.41600000000005366,0.020898603521551706,0.41600000000005366
1964,17,7,24.018518518518515,606.5519999999999,24.056448087431693,606.65,-0.037929568913178,-0.09800000000007003,0.037929568913178,0.09800000000007003
1965,17,7,23.14814814814815,701.548,23.19945355191257,701.27,-0.051305403764420277,0.27800000000002,0.051305403764420277,0.27800000000002
1966,17,7,22.768518518518515,407.924,22.80300546448088,408.17,-0.03448694596236379,-0.24600000000003774,0.03448694596236379,0.24600000000003774
1967,17,7,22.018518518518523,600.456,22.046338797814208,600.7900000000001,-0.027820279295685424,-0.33400000000006,0.027820279295685424,0.33400000000006
1968,17,7,23.08333333333333,680.7199999999999,23.109562841530057,680.98,-0.02622950819672809,-0.2600000000001046,0.02622950819672809,0.2600000000001046
1969,17,7,23.04629629629629,604.52,23.088087431693992,604.5600000000001,-0.04179113539770185,-0.04000000000007731,0.04179113539770185,0.04000000000007731
1970,17,7,23.86111111111111,747.268,23.91174863387978,747.1700000000001,-0.05063752276866751,0.09799999999995634,0.05063752276866751,0.09799999999995634
1971,17,7,24.15740740740741,381.762,24.16273224043716,381.93,-0.0053248330297499535,-0.16800000000000637,0.0053248330297499535,0.16800000000000637
1972,17,7,22.611111111111114,968.502,22.650273224043715,968.29,-0.03916211293260119,0.21199999999998909,0.03916211293260119,0.21199999999998909
1973,17,7,22.73148148148148,775.2079999999999,22.764153005464475,775.1999999999999,-0.032671523982994444,0.007999999999924512,0.032671523982994444,0.007999999999924512
1974,17,7,22.694444444444443,564.388,22.72584699453552,564.0899999999999,-0.03140255009107662,0.2980000000001155,0.03140255009107662,0.2980000000001155
1975,17,7,22.731481481481485,557.276,22.78448087431694,557.46,-0.052999392835456405,-0.18400000000008276,0.052999392835456405,0.18400000000008276
1976,17,7,23.740740740740744,408.178,23.774043715846997,408.28,-0.033302975106252575,-0.10199999999997544,0.033302975106252575,0.10199999999997544
1977,17,7,24.60185185185185,589.026,24.63715846994535,588.99,-0.03530661809350022,0.03599999999994452,0.03530661809350022,0.03599999999994452
1978,17,7,23.916666666666668,824.738,23.93775956284153,824.5500000000001,-0.02109289617486354,0.18799999999998818,0.02109289617486354,0.18799999999998818
1979,17,7,23.02777777777777,591.312,23.061639344262293,590.71,-0.03386156648452143,0.6019999999999754,0.03386156648452143,0.6019999999999754
1980,17,7,23.58333333333333,728.9799999999999,23.642240437158467,728.97,-0.05890710382513831,0.009999999999877218,0.05890710382513831,0.009999999999877218
1981,17,7,23.194444444444443,640.5880000000001,23.21781420765028,640.64,-0.023369763205838723,-0.05199999999990723,0.023369763205838723,0.05199999999990723
1982,17,7,22.564814814814813,593.5980000000001,22.61989071038251,593.71,-0.055075895567696875,-0.11199999999996635,0.055075895567696875,0.11199999999996635
1983,17,7,23.53703703703704,539.496,23.584098360655734,539.12,-0.047061323618692086,0.37599999999997635,0.047061323618692086,0.37599999999997635
1984,17,7,23.203703703703702,491.998,23.242896174863382,492.05,-0.03919247115968005,-0.05200000000002092,0.03919247115968005,0.05200000000002092
1985,17,7,24.055555555555557,457.454,24.10087431693989,457.64,-0.04531876138433333,-0.18599999999997863,0.04531876138433333,0.18599999999997863
1986,17,7,23.82407407407408,667.0039999999999,23.84956284153005,666.86,-0.02548876745597184,0.14399999999989177,0.02548876745597184,0.14399999999989177
1987,17,7,24.953703703703702,709.93,24.97475409836065,709.9500000000003,-0.021050394656946025,-0.02000000000032287,0.021050394656946025,0.02000000000032287
1988,17,7,26.31481481481481,325.628,26.36043715846995,325.4799999999999,-0.04562234365513973,0.1480000000000814,0.04562234365513973,0.1480000000000814
1989,17,7,23.01851851851852,528.574,23.063879781420766,528.6700000000001,-0.04536126290224729,-0.09600000000011732,0.04536126290224729,0.09600000000011732
1990,17,7,22.93518518518519,666.496,22.96054644808743,666.75,-0.02536126290224061,-0.2540000000000191,0.02536126290224061,0.2540000000000191
1991,17,7,25.166666666666668,448.564,25.207595628415294,448.24000000000007,-0.04092896174862659,0.32399999999995543,0.04092896174862659,0.32399999999995543
1992,17,7,21.83333333333333,541.7819999999999,21.87650273224044,541.82,-0.04316939890711069,-0.0380000000001246,0.04316939890711069,0.0380000000001246
1993,17,7,22.30555555555556,829.056,22.35338797814208,828.74,-0.047832422586520096,0.3160000000000309,0.047832422586520096,0.3160000000000309
1994,17,7,23.87037037037037,524.51,23.89196721311476,524.49,-0.021596842744390443,0.01999999999998181,0.021596842744390443,0.01999999999998181
1995,17,7,23.73148148148148,521.716,23.77972677595628,521.92,-0.04824529447479975,-0.2039999999999509,0.04824529447479975,0.2039999999999509
1996,17,7,22.30555555555556,684.0219999999999,22.3251912568306,684.45,-0.019635701275038997,-0.42800000000011096,0.019635701275038997,0.42800000000011096
1997,17,7,22.54629629629629,502.1579999999999,22.571475409836065,502.21,-0.025179113539774534,-0.05200000000007776,0.025179113539774534,0.05200000000007776
1998,17,7,24.361111111111114,670.56,24.387650273224047,670.69,-0.0265391621129325,-0.13000000000010914,0.0265391621129325,0.13000000000010914
1999,17,7,24.15740740740741,741.172,24.196775956284156,741.43,-0.03936854887674812,-0.2579999999999245,0.03936854887674812,0.2579999999999245
2000,17,7,23.28703703703704,813.5619999999999,23.307431693989063,813.78,-0.02039465695202125,-0.21800000000007458,0.02039465695202125,0.21800000000007458
2001,17,7,24.287037037037035,633.9839999999999,24.335901639344268,633.89,-0.04886460230723344,0.09399999999993724,0.04886460230723344,0.09399999999993724
2002,17,7,24.21296296296296,592.074,24.2503825136612,592.56,-0.03741955069824243,-0.48599999999999,0.03741955069824243,0.48599999999999
2003,17,7,23.52777777777777,475.234,23.55136612021857,474.9100000000001,-0.023588342440799437,0.3239999999998986,0.023588342440799437,0.3239999999998986
2004,17,7,23.259259259259256,548.8939999999999,23.27579234972678,548.6500000000001,-0.01653309046752227,0.24399999999980082,0.01653309046752227,0.24399999999980082
2005,17,7,25.259259259259256,375.158,25.273442622950824,375.04,-0.014183363691568474,0.117999999999995,0.014183363691568474,0.117999999999995
2006,17,7,23.685185185185187,627.126,23.73234972677596,627.1800000000001,-0.047164541590774434,-0.05400000000008731,0.047164541590774434,0.05400000000008731
2007,17,7,24.314814814814813,728.472,24.351092896174865,728.6899999999999,-0.03627808136005228,-0.2179999999999609,0.03627808136005228,0.2179999999999609
2008,17,7,23.37037037037037,753.8719999999998,23.401092896174863,753.77,-0.030722525804492307,0.10199999999986176,0.030722525804492307,0.10199999999986176
2009,17,7,22.435185185185187,627.126,22.455409836065574,627.27,-0.02022465088038672,-0.14400000000000546,0.02022465088038672,0.14400000000000546
2010,17,7,24.87037037037037,718.058,24.898852459016396,718.0800000000002,-0.02848208864602597,-0.02200000000016189,0.02848208864602597,0.02200000000016189
2011,17,7,23.222222222222214,676.656,23.2751912568306,676.67,-0.052969034608384646,-0.014000000000010004,0.052969034608384646,0.014000000000010004
2012,17,7,25.425925925925924,361.188,25.48060109289618,360.76,-0.05467516697025587,0.42799999999999727,0.05467516697025587,0.42799999999999727
2013,17,7,23.185185185185187,674.624,23.2375956284153,674.67,-0.052410443230112236,-0.045999999999935426,0.052410443230112236,0.045999999999935426
2014,17,7,22.851851851851848,657.606,22.871475409836066,657.49,-0.01962355798421811,0.11599999999998545,0.01962355798421811,0.11599999999998545
2015,17,7,23.666666666666668,668.7819999999999,23.694207650273228,668.8700000000001,-0.027540983606559877,-0.08800000000019281,0.027540983606559877,0.08800000000019281
2016,17,7,24.166666666666668,579.882,24.198415300546447,579.8199999999999,-0.03174863387977922,0.06200000000001182,0.03174863387977922,0.06200000000001182
2017,17,7,24.12037037037037,734.06,23.74049180327869,734.3000000000001,0.37987856709168,-0.24000000000012278,0.37987856709168,0.24000000000012278
2018,17,7,23.52777777777777,750.3159999999999,23.671967213114755,750.3000000000001,-0.14418943533698325,0.015999999999849024,0.14418943533698325,0.015999999999849024
2019,17,7,23.37037037037037,757.682,22.942240437158468,757.6999999999998,0.4281299332119026,-0.01799999999980173,0.4281299332119026,0.01799999999980173
2020,17,7,23.82407407407408,606.552,23.941857923497267,606.39,-0.11778384942318709,0.16200000000003456,0.11778384942318709,0.16200000000003456
2021,17,7,25.13888888888889,375.412,25.138251366120222,368.91,0.0006375227686667984,6.501999999999953,0.0006375227686667984,6.501999999999953
2022,17,7,23.611111111111114,724.1539999999999,23.647595628415303,724.23,-0.03648451730418856,-0.07600000000013551,0.03648451730418856,0.07600000000013551
